Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,1832.829432673319,1868.9266467934733,1796.7416500297036,1816.426774427868,1816.426774427868,2369479
2018-04-24,1816.4153004956306,1855.9073354575858,1792.0671203083548,1825.3037763207858,1825.3037763207858,1701143
2018-04-25,1804.5837484340484,1838.0976126791402,1781.4491565043593,1799.691499189685,1799.691499189685,4709825
2018-04-26,1815.0283663717664,1844.0793558814323,1781.9285620328612,1798.1885012505977,1798.1885012505977,2612575
2018-04-27,1812.4710336839337,1835.8432938883027,1808.669634802037,1810.1890387134806,1810.1890387134806,3946488
2018-04-30,1854.6338826363408,1867.541389527226,1826.9438936048903,1843.7109540654478,1843.7109540654478,2560707
2018-05-01,1892.6119999092932,1900.8033652212944,1858.8855308142388,1891.9396905131057,1891.9396905131057,4548704
2018-05-02,1924.7070556093781,1941.0098361199775,1904.3358570707503,1921.2903551060283,1921.2903551060283,4011835
2018-05-03,1930.2038676660816,1962.9102270772223,1919.8675709740921,1928.4762599694498,1928.4762599694498,3213837
2018-05-04,1949.671567590954,1987.6926115965073,1904.3620543056388,1933.5060424527067,1933.5060424527067,4482911
2018-05-07,1907.774693244958,1943.265951428891,1871.0115961513936,1896.0885141132683,1896.0885141132683,4049348
2018-05-08,1901.5606851352668,1918.091771766872,1888.6985721944475,1890.8920996165145,1890.8920996165145,3129133
2018-05-09,1900.0871435215035,1921.4556136224398,1897.6303636729713,1914.2192839557365,1914.2192839557365,799633
2018-05-10,1929.3437605397444,1950.0188294008044,1894.1974323024897,1935.0153652095557,1935.0153652095557,1258646
2018-05-11,1939.114760925563,1976.390976877193,1921.2663905288568,1922.647174515975,1922.647174515975,2451935
2018-05-14,1946.133950177672,1991.9631016659964,1934.5326098403825,1955.9323758551568,1955.9323758551568,2931899
2018-05-15,1999.5869593930852,2017.0630411351613,1981.0130191122196,1984.4409533454414,1984.4409533454414,4118431
2018-05-16,1947.0279935421509,1953.8457929687997,1921.1527629538205,1941.607760341571,1941.607760341571,2909418
2018-05-17,1875.7326092902906,1907.3023049232308,1856.3429870011876,1872.071849849547,1872.071849849547,4012044
2018-05-18,1854.1674078791548,1891.5823366924762,1824.1173651607683,1867.246615338325,1867.246615338325,3994764
2018-05-21,1857.133523689199,1866.9824354416874,1814.3407914569395,1842.251729198273,1842.251729198273,1541514
2018-05-22,1894.0537327386128,1925.3325814708032,1861.4548366734618,1896.2666041162452,1896.2666041162452,1356287
2018-05-23,1865.3345477910943,1919.828137772214,1837.6697982802077,1884.0128111132267,1884.0128111132267,3034364
2018-05-24,1854.2072169552423,1879.351729195297,1818.6487392674132,1872.3821755416932,1872.3821755416932,1149073
2018-05-25,1854.5451244286207,1876.8333945826787,1853.3606650890413,1869.4172379574504,1869.4172379574504,1241533
2018-05-28,1869.4990520348274,1896.5889133806636,1843.2813996134141,1855.4649124818318,1855.4649124818318,1317137
2018-05-29,1863.2775053612843,1866.071612034961,1827.9375794211105,1863.1245895694067,1863.1245895694067,3171375
2018-05-30,1887.3118468682806,1909.984520723675,1862.6587638663086,1889.6796713915394,1889.6796713915394,515760
2018-05-31,1898.2380371555091,1911.3855252223832,1865.3596002363363,1879.5188431805607,1879.5188431805607,4715489
2018-06-01,1878.8867629262634,1903.6336450602562,1859.295606051772,1895.537764195286,1895.537764195286,4150851
2018-06-04,1861.514480951629,1880.7192602529838,1825.6903074787367,1868.9072916089804,1868.9072916089804,4206816
2018-06-05,1827.3510451724271,1861.135046331348,1820.0896786266985,1835.392487437855,1835.392487437855,3130143
2018-06-06,1830.9450349130898,1848.2744667842865,1818.7664068420365,1833.7836237554145,1833.7836237554145,3181352
2018-06-07,1839.3660063347127,1873.7343734606966,1821.9946797932496,1842.539877652404,1842.539877652404,2245384
2018-06-08,1848.9574439144817,1880.1139834138037,1802.4060608582167,1837.089528192963,1837.089528192963,1860922
2018-06-11,1846.6307831431095,1876.6718972642948,1845.8788359619152,1852.7320961037328,1852.7320961037328,570418
2018-06-12,1790.9904640433958,1829.2415983725298,1762.752259459071,1806.9074610427194,1806.9074610427194,4360008
2018-06-13,1806.9216171018838,1809.6472675470209,1790.384496156417,1803.4475289622262,1803.4475289622262,2995040
2018-06-14,1802.9298416044753,1831.658643169785,1770.0820514997265,1791.2279355172132,1791.2279355172132,1211271
2018-06-15,1792.8261091217053,1833.8780293156751,1768.0727732038604,1800.9061690920523,1800.9061690920523,3134480
2018-06-18,1783.1961736541662,1828.7283343287047,1776.0730490358592,1798.4851656941014,1798.4851656941014,123992
2018-06-19,1778.1674169619043,1799.379725906039,1760.8208778147114,1791.3487344880796,1791.3487344880796,4381223
2018-06-20,1824.2025284099434,1830.3769761900148,1800.3807278863283,1808.4212813642653,1808.4212813642653,1226096
2018-06-21,1809.171100404481,1823.9058087343592,1777.799862493179,1808.0878060063415,1808.0878060063415,2295410
2018-06-22,1776.6490439473548,1811.847020494886,1764.40094973004,1779.0781116677329,1779.0781116677329,2899494
2018-06-25,1774.9800218887024,1809.6386292767377,1762.1667102120455,1786.5159554129073,1786.5159554129073,4150803
2018-06-26,1794.9752814902151,1819.5353229808488,1764.9492416038506,1803.9646966080052,1803.9646966080052,2065775
2018-06-27,1864.1781507164349,1871.7566058103148,1833.0760985173235,1850.1248975679657,1850.1248975679657,1519657
2018-06-28,1839.101574535184,1867.8550741751312,1822.141048773787,1829.8943109538645,1829.8943109538645,3298408
2018-06-29,1833.7123864846924,1878.9288495704302,1799.39395722157,1850.4062530938634,1850.4062530938634,4980225
2018-07-02,1839.1779300340363,1848.9907330508902,1816.526598985896,1837.106554155735,1837.106554155735,497062
2018-07-03,1850.5543256974659,1876.7254191270285,1848.2843007774643,1852.032302937268,1852.032302937268,2049352
2018-07-04,1866.1133280675792,1875.6302552724428,1830.4917272925597,1855.8204004574502,1855.8204004574502,1235706
2018-07-05,1816.832993911561,1845.253932963032,1786.0159939842029,1816.8924345140567,1816.8924345140567,1851124
2018-07-06,1791.2828169131321,1808.5706282721371,1766.1651565123786,1807.5136216696071,1807.5136216696071,370258
2018-07-09,1801.2823712939362,1836.0270650533062,1799.82896041591,1804.195862917822,1804.195862917822,752151
2018-07-10,1837.9868763055576,1857.9691055977232,1786.6733275421282,1822.0014478107585,1822.0014478107585,4138028
2018-07-11,1859.230137620754,1866.5490523014043,1822.1420174680536,1849.4371115274512,1849.4371115274512,1124030
2018-07-12,1857.2054054867654,1879.1880993628251,1818.3540239905008,1840.6100322634159,1840.6100322634159,4946567
2018-07-13,1884.3020919395167,1916.620377845087,1871.854975371792,1889.1798254840717,1889.1798254840717,4066611
2018-07-16,1859.2122068645517,1902.9763641526772,1855.7863893847903,1875.258434507107,1875.258434507107,2287117
2018-07-17,1885.8828924788002,1921.7286419258187,1847.836082812589,1879.8874518945854,1879.8874518945854,4355732
2018-07-18,1889.2014353819277,1903.833687906842,1849.978883908083,1882.3449471148035,1882.3449471148035,1355698
2018-07-19,1892.8851916130516,1925.5533837176752,1874.4701562683033,1876.6509110936927,1876.6509110936927,4457869
2018-07-20,1865.906827778011,1867.580101842241,1842.8770665566008,1852.8958085398995,1852.8958085398995,2046251
2018-07-23,1843.353237116312,1854.6599455863295,1810.2656498099152,1833.3625320417495,1833.3625320417495,3528776
2018-07-24,1889.3511486361224,1909.0167957536848,1850.9132465541816,1873.7195168918702,1873.7195168918702,3455292
2018-07-25,1862.9260237126196,1895.0232566237885,1842.3644214553344,1861.4613066394536,1861.4613066394536,3981005
2018-07-26,1862.7357019687242,1880.866550645282,1822.4652555327998,1850.5406982478935,1850.5406982478935,843494
2018-07-27,1856.2577530985207,1891.1540960830564,1835.6244055277166,1868.8338064302125,1868.8338064302125,3458572
2018-07-30,1818.8799093848422,1836.142418180522,1794.5732092321812,1827.6038105889943,1827.6038105889943,1818317
2018-07-31,1832.7317063668793,1843.1922731000554,1781.8317538374613,1817.6954089515416,1817.6954089515416,390051
2018-08-01,1814.7360098056326,1854.6482693277674,1799.9723204822744,1829.2088117641877,1829.2088117641877,4608720
2018-08-02,1805.6571338388528,1844.0281576991001,1784.2404282157786,1807.8796493596901,1807.8796493596901,1501597
2018-08-03,1826.3175343386088,1859.0906774851314,1795.8284809722668,1820.0527903885477,1820.0527903885477,1140030
2018-08-06,1817.9482691579917,1846.0439196677366,1779.0112818999712,1811.7384238406087,1811.7384238406087,1744745
2018-08-07,1782.2291637014268,1792.708472245284,1762.3358465310052,1787.0600537722787,1787.0600537722787,778111
2018-08-08,1841.2780814054845,1870.9621220943245,1812.921119437909,1827.632847714797,1827.632847714797,4129711
2018-08-09,1826.0726556796524,1853.9322131027716,1784.8885006538192,1818.17566232876,1818.17566232876,903687
2018-08-10,1813.0149929970892,1822.0776130983313,1792.7738980511579,1818.7321794900704,1818.7321794900704,3679693
2018-08-13,1853.057869510081,1872.1756449182053,1837.744333225108,1863.4511098987346,1863.4511098987346,4969663
2018-08-14,1916.9056846029766,1930.1599832747274,1883.3515445086011,1899.9804911907263,1899.9804911907263,4477627
2018-08-15,1870.2685444236083,1902.766420024385,1863.031016376026,1878.4094908681056,1878.4094908681056,1497998
2018-08-16,1905.9151597076525,1917.6434721873027,1896.2993582280817,1898.9359234706099,1898.9359234706099,4858177
2018-08-17,1903.0679049077823,1918.014591772231,1872.815608506109,1913.5275615903404,1913.5275615903404,146673
2018-08-20,1903.7100458476564,1905.4075045879988,1875.7350668459,1894.7779293617898,1894.7779293617898,1561167
2018-08-21,1893.9027737806475,1919.3486815727313,1880.4363295741555,1888.589701986325,1888.589701986325,1399708
2018-08-22,1926.064976625278,1948.0684952199701,1914.7992187093216,1940.7185097442027,1940.7185097442027,1964009
2018-08-23,1987.391141851517,2037.4733503506882,1948.2148525322098,2003.1443285189807,2003.1443285189807,1824123
2018-08-24,2020.4288099884411,2060.131146358081,1978.8899567725316,2016.405222144717,2016.405222144717,2649784
2018-08-27,2002.5993393755075,2031.573265724797,1968.0067921457376,2017.7617084862093,2017.7617084862093,3704669
2018-08-28,2044.9066770766574,2084.7586148846945,2018.1231923907228,2047.2483860062111,2047.2483860062111,1887576
2018-08-29,2042.4101295529758,2068.0510906503273,2040.1833638982546,2042.025781706915,2042.025781706915,2621723
2018-08-30,2059.5761233076523,2077.617244412698,2043.4577734829618,2044.9484089578723,2044.9484089578723,3611333
2018-08-31,2018.069819855988,2039.5713645246597,2010.018850027419,2037.808210015231,2037.808210015231,2025481
2018-09-03,2041.8958053449012,2066.2146235206787,2010.90754281642,2050.071434395332,2050.071434395332,2835141
2018-09-04,2043.9067155918578,2078.320902774333,2001.7556268078927,2032.5579168045663,2032.5579168045663,464880
2018-09-05,2039.9975843659658,2072.8063193037788,2019.672535576206,2021.166204586901,2021.166204586901,250251
2018-09-06,2000.7174045292277,2039.5047866247141,1980.0614215960952,1988.0940980456562,1988.0940980456562,3696063
2018-09-07,2000.769926188968,2048.0849518482028,1991.494980697392,2018.8457190037172,2018.8457190037172,2996534
2018-09-10,2069.021629458448,2103.4764474987924,2053.629593830888,2076.6953668361084,2076.6953668361084,602815
2018-09-11,2048.5332756321077,2080.0908517662383,2030.0731827271175,2055.3557610983516,2055.3557610983516,2577587
2018-09-12,2034.0206864520185,2047.5012593634872,2033.1416434461776,2041.7714333694132,2041.7714333694132,1245483
2018-09-13,2057.039722157991,2059.1357763195624,2020.486642864757,2056.158462603406,2056.158462603406,373623
2018-09-14,2090.606937871649,2109.5747378025503,2049.3232355409664,2074.159685165883,2074.159685165883,709296
2018-09-17,2105.694297347913,2143.0569866385845,2063.3232980239,2102.788570107723,2102.788570107723,930550
2018-09-18,2100.5719462287743,2140.6418874265905,2087.289186693242,2093.6789968391518,2093.6789968391518,1471405
2018-09-19,2064.5127992732387,2119.4613016175476,2038.832553732588,2081.1908166815438,2081.1908166815438,249169
2018-09-20,2076.7299162869076,2094.3176684490827,2070.6839321725624,2085.595193103388,2085.595193103388,4827866
2018-09-21,2035.7112255407,2080.946157964613,2019.1098582838777,2054.511882828704,2054.511882828704,3422821
2018-09-24,2036.7393757573254,2072.4526612429568,2032.2613103324495,2037.1251791875072,2037.1251791875072,1083495
2018-09-25,2030.2668452883988,2030.583242828391,1986.2544779346315,2013.2915787786408,2013.2915787786408,3277873
2018-09-26,1934.382015707272,1957.1226965807405,1911.1443788438805,1952.9222259889154,1952.9222259889154,3986305
2018-09-27,1927.112635824384,1968.1300648386841,1896.1269076237213,1932.5738626469838,1932.5738626469838,3696323
2018-09-28,1928.133073832039,1981.7956379711277,1907.552576793958,1944.114730820764,1944.114730820764,1234322
2018-10-01,1952.0720445878626,1952.2229485231553,1934.4209668849646,1935.1169824883077,1935.1169824883077,710514
2018-10-02,1912.6701962395477,1924.9521775218848,1886.517181916009,1909.418045610116,1909.418045610116,1223484
2018-10-03,1915.3139834703748,1946.4640913946337,1891.9011871485118,1905.867385339958,1905.867385339958,4174221
2018-10-04,1919.457831842778,1922.4398597922439,1871.4313309941842,1902.2000390664334,1902.2000390664334,329853
2018-10-05,1922.062839444677,1947.6651889944606,1912.9213546102342,1929.176403643448,1929.176403643448,1318588
2018-10-08,1903.354409704715,1949.6162806713573,1888.208888456629,1913.4023961937771,1913.4023961937771,4863701
2018-10-09,1932.761843824701,1957.9076562903379,1892.0927886745733,1923.7902192959702,1923.7902192959702,2309809
2018-10-10,1872.5805506097345,1913.260443852937,1842.7075001535752,1879.0607420043552,1879.0607420043552,3157568
2018-10-11,1865.632060245777,1896.658964470274,1851.412790574706,1871.0691122953478,1871.0691122953478,2634766
2018-10-12,1839.1601414620588,1875.7600808523532,1818.6300406083883,1832.0467244412685,1832.0467244412685,2195623
2018-10-15,1832.7026645157816,1839.291389398773,1813.8240586531365,1825.9506966700437,1825.9506966700437,4047215
2018-10-16,1862.6494132296793,1863.0644310747443,1841.4460575451901,1858.0560928959244,1858.0560928959244,1033022
2018-10-17,1861.9937826305638,1867.403129875284,1844.1743738606754,1858.614113032312,1858.614113032312,936152
2018-10-18,1871.5351792265485,1904.2891509064793,1845.867306511187,1884.427917405395,1884.427917405395,4692128
2018-10-19,1906.2171888147013,1918.2066095140672,1865.440471119416,1896.5901993041055,1896.5901993041055,3271790
2018-10-22,1878.7105809361751,1888.8211003985848,1841.958759598633,1884.9679247011047,1884.9679247011047,959614
2018-10-23,1860.428565303748,1873.017861750418,1823.8886843151934,1870.7845509602307,1870.7845509602307,3264086
2018-10-24,1908.8465916865566,1909.7596268028142,1869.3680770415892,1905.6933801834443,1905.6933801834443,3682962
2018-10-25,1920.3654833942035,1936.349554804949,1908.793859274612,1932.4622894850695,1932.4622894850695,1527611
2018-10-26,1972.8468542424216,2001.0352691470137,1939.7307982457392,1966.9220106686244,1966.9220106686244,4621075
2018-10-29,1970.8839393382539,2002.1551554039372,1943.243892693007,1961.5823369410832,1961.5823369410832,2260852
2018-10-30,1955.5021117825936,1985.2520173240414,1932.1894358229717,1950.597750470171,1950.597750470171,1891721
2018-10-31,1984.8903758916667,2010.6052603412288,1980.5503047348868,1987.6186038599542,1987.6186038599542,2916974
2018-11-01,1939.0779828893055,1972.3511397688796,1916.1661637944235,1952.0516744587815,1952.0516744587815,3904792
2018-11-02,1933.9603863080513,1972.632765513006,1899.9153806506304,1928.4696458214514,1928.4696458214514,4894837
2018-11-05,1909.2560270388194,1956.14294425951,1886.1020049134986,1921.5641040999014,1921.5641040999014,113836
2018-11-06,1918.579315096279,1930.6104467966088,1878.2032578902526,1915.0948198322624,1915.0948198322624,3661412
2018-11-07,1868.7753882819602,1883.7764786082898,1834.387377582155,1875.0296273823087,1875.0296273823087,1404749
2018-11-08,1902.5727517737105,1916.5636014348577,1884.1863501004743,1896.5953345644314,1896.5953345644314,1415713
2018-11-09,1919.7541309233056,1939.145678258409,1870.7606432602415,1905.3570988863373,1905.3570988863373,206538
2018-11-12,1931.607909937619,1945.0529775387065,1906.9476179407307,1934.2141368639009,1934.2141368639009,1196603
2018-11-13,1954.623275408097,1976.2248369193494,1931.2941794288488,1955.2714171973687,1955.2714171973687,3845409
2018-11-14,1948.324083377226,1973.2361250453878,1923.7602608352495,1952.447956664586,1952.447956664586,1826096
2018-11-15,1888.968721019887,1898.7634226919342,1876.934398444113,1885.4814304325055,1885.4814304325055,3336985
2018-11-16,1882.1358974490206,1885.96882020108,1850.5652183521627,1883.097458830782,1883.097458830782,952228
2018-11-19,1814.4857429246763,1846.2647692321677,1790.3284074138346,1829.4570767908717,1829.4570767908717,634437
2018-11-20,1775.7988601438124,1808.3396167400647,1758.1877222706496,1791.813578114425,1791.813578114425,4481187
2018-11-21,1808.8069969562598,1809.429367193543,1769.3006357456352,1797.127959064786,1797.127959064786,984509
2018-11-22,1777.381731438454,1803.3731127271553,1729.4421428055484,1763.3394649111792,1763.3394649111792,1866960
2018-11-23,1784.2875166951374,1797.272372604153,1761.5499894880204,1773.5488656056637,1773.5488656056637,1928306
2018-11-26,1762.183491475169,1795.7064232799714,1757.0964609741204,1775.5301442156622,1775.5301442156622,226098
2018-11-27,1779.219170352126,1779.706205016528,1750.692341970031,1763.1002233277843,1763.1002233277843,1503019
2018-11-28,1766.9391548593392,1770.3852485966663,1734.9235451844827,1762.0737673702051,1762.0737673702051,317763
2018-11-29,1738.8460781358604,1760.2154510722326,1711.1121530442563,1748.9648701676415,1748.9648701676415,1716726
2018-11-30,1737.211699696472,1783.9116280869512,1712.35450883788,1750.073552815097,1750.073552815097,4474752
2018-12-03,1764.097149771436,1795.6000668660838,1741.1947543172741,1755.219499940007,1755.219499940007,4168599
2018-12-04,1807.983519309247,1851.0148009478667,1805.0075989682048,1815.5244382720805,1815.5244382720805,3196549
2018-12-05,1777.0607206179368,1792.6486630030042,1771.0097909593394,1774.421284560493,1774.421284560493,4543399
2018-12-06,1762.166183243338,1771.8854974691621,1734.1495184367443,1771.0587810738982,1771.0587810738982,2820764
2018-12-07,1808.3187864215304,1839.4915700904228,1785.7741135411125,1823.795270438928,1823.795270438928,738039
2018-12-10,1816.0135173762562,1834.9819933692843,1810.644170599346,1819.248505746624,1819.248505746624,3396280
2018-12-11,1801.4565684661109,1836.6842863689785,1790.5276201147954,1792.9998452887262,1792.9998452887262,4644449
2018-12-12,1808.1791877363567,1812.3949545835064,1789.419754065059,1800.1208752186735,1800.1208752186735,2021486
2018-12-13,1777.269408687792,1792.459791624834,1768.8299345194623,1788.447448794737,1788.447448794737,1967537
2018-12-14,1780.158641175302,1803.7001398837576,1771.197494574768,1788.944355711822,1788.944355711822,4166451
2018-12-17,1781.5392754971556,1807.8318018535792,1751.7234933438397,1784.091174183561,1784.091174183561,1696102
2018-12-18,1769.738565769465,1798.705861647514,1725.9663827629959,1759.473896411515,1759.473896411515,3829635
2018-12-19,1760.8080171849583,1783.537495321515,1748.7339943058264,1754.161525374639,1754.161525374639,2812438
2018-12-20,1771.163815821897,1803.1138884925253,1735.216499518294,1763.0957527085993,1763.0957527085993,4163660
2018-12-21,1702.429188068867,1719.0523115674182,1701.8284583050963,1707.0051418701262,1707.0051418701262,4877149
2018-12-24,1697.2893371213627,1720.2332537358027,1681.077649951633,1685.2345833174716,1685.2345833174716,4084597
2018-12-25,1650.725157184558,1667.9612154924093,1629.6924120782826,1639.9767114790725,1639.9767114790725,2027141
2018-12-26,1636.930080169936,1656.1105015107894,1632.2104776957788,1647.7645807701542,1647.7645807701542,4761010
2018-12-27,1645.5862705790041,1669.3959620622215,1631.8549861044996,1649.7612216481195,1649.7612216481195,2416325
2018-12-28,1664.821341943005,1689.0294859476835,1639.5712293639062,1656.5682931331896,1656.5682931331896,2795877
2018-12-31,1672.3281689439882,1701.7905168136451,1649.7822038035902,1668.440759369961,1668.440759369961,2202486
2019-01-01,1632.8384717197973,1655.20067932749,1621.72262506586,1624.6234339250698,1624.6234339250698,3242850
2019-01-02,1643.7683784891854,1666.4065640337903,1618.5873253965065,1639.2158407814275,1639.2158407814275,1854480
2019-01-03,1623.7945637109322,1630.5390846716764,1617.3030825170008,1627.942434775186,1627.942434775186,2921055
2019-01-04,1602.3105221321357,1624.0561064970302,1597.9399896507368,1612.4929747761016,1612.4929747761016,2062562
2019-01-07,1591.520955769711,1608.30259224566,1567.4313471283567,1591.293088420223,1591.293088420223,838222
2019-01-08,1586.739419364707,1610.6034681313595,1576.0042143375458,1590.9116119597768,1590.9116119597768,4883321
2019-01-09,1559.4939353458353,1583.6449788687387,1530.832324988209,1570.483918350722,1570.483918350722,4141089
2019-01-10,1550.8743617232603,1582.1228636577875,1535.7945828346774,1553.8373150910268,1553.8373150910268,4777259
2019-01-11,1581.1286004679116,1585.4310002194097,1556.997468573808,1578.4767209270658,1578.4767209270658,3787355
2019-01-14,1554.7015426366365,1578.5298526813522,1546.8599566456985,1547.9633507759345,1547.9633507759345,1553362
2019-01-15,1559.04413501852,1583.3538198485912,1555.824973655969,1567.9960132220092,1567.9960132220092,3322052
2019-01-16,1586.2317178294484,1588.0985655844415,1546.6959779652764,1576.613214388472,1576.613214388472,1537273
2019-01-17,1557.7820848099177,1570.9542754573006,1535.6802408307124,1563.2534794896142,1563.2534794896142,4358001
2019-01-18,1567.3511178858816,1580.4627948556142,1537.7265233567011,1575.1519449873635,1575.1519449873635,1397046
2019-01-21,1600.1301626717984,1606.8557000707399,1599.2341434604296,1605.5495890828377,1605.5495890828377,357752
2019-01-22,1631.154010399728,1651.5043549550571,1594.4325213894595,1623.2303781527621,1623.2303781527621,3382953
2019-01-23,1614.8340188829454,1631.138618526024,1591.7709805921486,1610.1244977478552,1610.1244977478552,2491087
2019-01-24,1623.226601580181,1647.132109049518,1610.956176884903,1622.8032302288698,1622.8032302288698,2285069
2019-01-25,1657.4171827425025,1666.9772758101094,1648.6110050997083,1661.3875578995107,1661.3875578995107,3406209
2019-01-28,1659.3964561743041,1691.210717144301,1620.5407116284348,1649.553264068446,1649.553264068446,3216485
2019-01-29,1653.3321330327033,1675.5762324211707,1630.035042464037,1667.25565183611,1667.25565183611,3503599
2019-01-30,1656.113928050328,1693.6976694224734,1652.7727574988808,1667.7717812763847,1667.7717812763847,570012
2019-01-31,1691.4920686428532,1739.9319152310804,1673.0504855840466,1706.4087666540634,1706.4087666540634,4161332
2019-02-01,1698.893906650831,1709.0211874262186,1669.6293235981477,1704.1370429655049,1704.1370429655049,1165411
2019-02-04,1706.805456692996,1711.3018704355625,1685.5869972537143,1697.4602570639763,1697.4602570639763,601004
2019-02-05,1711.7155034290492,1733.6048506488335,1667.5954201967722,1695.3836910961377,1695.3836910961377,1272065
2019-02-06,1720.3443839038914,1753.5422518721525,1679.537524122215,1707.1351923429822,1707.1351923429822,1362532
2019-02-07,1704.8869030128471,1717.8694940873188,1693.6797321479307,1712.0018047923659,1712.0018047923659,3555415
2019-02-08,1718.2062313221172,1728.551965880622,1689.6509163914593,1712.094655337441,1712.094655337441,3654721
2019-02-11,1728.5300566519586,1742.2449530190065,1695.3037094576766,1734.6435304113104,1734.6435304113104,3461822
2019-02-12,1732.4360890079922,1763.959486550944,1712.6413866069786,1742.3656401844348,1742.3656401844348,4579864
2019-02-13,1705.1208829079574,1734.2532917858923,1692.0061477842858,1721.0715798240558,1721.0715798240558,2356877
2019-02-14,1729.5452648394053,1762.8531953470751,1706.8395972212809,1735.7991253179964,1735.7991253179964,473998
2019-02-15,1703.2076869832192,1730.2785309934322,1691.1428496431688,1712.4473597274011,1712.4473597274011,3898385
2019-02-18,1718.788327701396,1754.2458024511102,1713.0457549055006,1732.4992365540436,1732.4992365540436,2799409
2019-02-19,1712.9165200680895,1717.6523594922796,1669.2713662864344,1696.110970029298,1696.110970029298,1401457
2019-02-20,1665.831339934668,1688.4706746823906,1636.332383341762,1681.6198887403123,1681.6198887403123,673628
2019-02-21,1663.7644074810016,1696.389475353797,1647.4036063126512,1658.0674670388703,1658.0674670388703,1627447
2019-02-22,1664.8534237443162,1684.9301607010416,1645.0144394489173,1662.5415030514996,1662.5415030514996,1047914
2019-02-25,1640.8672888998537,1676.3705871014317,1616.4743138016963,1647.229403115696,1647.229403115696,4450535
2019-02-26,1649.803526263772,1659.2774757969587,1631.8781089669244,1643.97693930167,1643.97693930167,2027814
2019-02-27,1647.9110058649246,1658.9896136998505,1630.837737260675,1645.706207326351,1645.706207326351,1275821
2019-02-28,1636.761088962345,1638.6163687516919,1612.2624861919935,1635.8476745898813,1635.8476745898813,3033320
2019-03-01,1633.6745447926871,1663.084986317173,1599.7846504208796,1618.8434380014883,1618.8434380014883,1318826
2019-03-04,1619.15588487916,1623.8975082721097,1591.1689338931103,1618.6109253817785,1618.6109253817785,2738421
2019-03-05,1594.383088887036,1604.5976249511045,1582.6888132439603,1584.2266933733108,1584.2266933733108,1581000
2019-03-06,1616.2978461484813,1629.4934284515675,1583.7008599083588,1615.5361636593743,1615.5361636593743,464786
2019-03-07,1653.8914690472727,1680.9581045179311,1615.3008306528689,1642.1087284004984,1642.1087284004984,2576129
2019-03-08,1606.1873730872055,1634.5051906075341,1588.3038709375614,1614.2880100937007,1614.2880100937007,3703089
2019-03-11,1597.8392295612728,1598.6100391658765,1560.4547240030086,1591.418596260204,1591.418596260204,4651804
2019-03-12,1574.903789066398,1599.0485894893145,1561.9473459535393,1586.0503883319775,1586.0503883319775,3813289
2019-03-13,1558.7707782811092,1589.5167218273605,1555.5248784818468,1557.1637234934717,1557.1637234934717,2509127
2019-03-14,1605.3139192176309,1628.7462416375088,1564.1773471648232,1592.037893182981,1592.037893182981,2742371
2019-03-15,1560.967226743199,1582.4258199236185,1556.2330837805323,1575.5472221971365,1575.5472221971365,4948168
2019-03-18,1554.7109714674968,1593.2135732919603,1528.9390487600388,1562.6980430343049,1562.6980430343049,553030
2019-03-19,1573.496247766495,1594.2199372992795,1555.289930127677,1558.2365732914066,1558.2365732914066,403596
2019-03-20,1580.0639111571445,1590.0878887929346,1544.7871076062522,1565.5720426929167,1565.5720426929167,3779457
2019-03-21,1536.6712627650604,1573.1741579902564,1519.6004319920587,1546.1982343032687,1546.1982343032687,465968
2019-03-22,1553.9847348507958,1562.2075879663562,1553.2750457161574,1558.8632768669675,1558.8632768669675,2790712
2019-03-25,1561.7424037494904,1567.3240643305758,1545.555665669148,1546.5593640113461,1546.5593640113461,4661491
2019-03-26,1522.2154120173068,1526.2665550315146,1515.213201452938,1518.5314037141725,1518.5314037141725,3903698
2019-03-27,1532.4624004921272,1559.5352194487812,1517.398683334573,1540.4606291798516,1540.4606291798516,4334975
2019-03-28,1575.4778432582093,1593.5186172997664,1558.0333992172684,1570.3259735487384,1570.3259735487384,1965539
2019-03-29,1556.697341105079,1576.6457366271775,1536.801678427629,1554.8403862044304,1554.8403862044304,886055
2019-04-01,1516.9767407632096,1535.7495738549396,1497.2352237466966,1511.2486293302618,1511.2486293302618,4317644
2019-04-02,1540.3463651457425,1568.417815636275,1525.8128118997558,1539.2995388787288,1539.2995388787288,619930
2019-04-03,1578.3506588498562,1581.854773880117,1537.8507432063714,1563.891972894965,1563.891972894965,4276692
2019-04-04,1542.567133513066,1555.6920622062953,1515.2392450085024,1527.9810741969418,1527.9810741969418,1659805
2019-04-05,1521.9149254897018,1533.4163606100722,1503.3326238895065,1528.4497727021146,1528.4497727021146,2463281
2019-04-08,1561.7788115713397,1567.9681015871583,1533.8931519108628,1560.5971568992022,1560.5971568992022,3167469
2019-04-09,1582.8753088558958,1618.795751742873,1563.5167088236926,1587.732444212791,1587.732444212791,4813334
2019-04-10,1574.975884739062,1599.4815143083601,1544.7602718836715,1589.852118070609,1589.852118070609,780131
2019-04-11,1541.664261274953,1578.123077115867,1541.4556995681664,1553.5824666074716,1553.5824666074716,4335593
2019-04-12,1583.4051583678422,1590.3684258817,1557.4366122780712,1582.5774438375784,1582.5774438375784,2110065
2019-04-15,1581.2448794149898,1585.1722089150815,1575.8278923405614,1583.7626814245411,1583.7626814245411,1427104
